"","phenotype","Vplate","Vplate_constraint","Vmom","Vmom_constraint","VA","VA_constraint","VI","VI_constraint","heritability","heritability_se","model_type_significance"
"729","asv_9835",0.544722369852013,"Positive",0.00571079738555539,"Positive",0.587953662960234,"Positive",0.356780947231233,"Positive",0.122870020510781,0.0273965604119038,"sig"
"730","asv_9847",0.283621910238586,"Positive",1.98453684724624e-07,"Boundary",0.172034378925416,"Positive",0.183006297852742,"Positive",0.0437895508776317,0.0139246329700179,"sig"
"731","asv_9853",0.392719041641787,"Positive",8.86341679544719e-08,"Boundary",0.12293497916665,"Positive",0.0556822096570521,"Positive",0.0318374181908389,0.0131910534880223,"sig"
"732","asv_9863",0.271437789407429,"Positive",9.05268266665048e-08,"Boundary",0.107606303904201,"Positive",0.11205694136059,"Positive",0.0284589859782013,0.0110979264255524,"sig"
"733","asv_9870",0.310901638117914,"Positive",8.89968200443381e-08,"Boundary",0.358936797939369,"Positive",0.124630465747444,"Positive",0.0878784485199213,0.016736329897845,"sig"
"734","asv_9884",0.600793588038328,"Positive",5.66766604973342e-08,"Boundary",0.320877326294868,"Positive",0.201620081388592,"Positive",0.0727070393692898,0.0183542756410012,"sig"
"735","asv_9902",0.645525422869456,"Positive",0.157746702711877,"Positive",0.330077343767486,"Positive",0.397489240667738,"Positive",0.0684688627067451,0.0289680997318632,"sig"
"736","asv_9914",0.408990904167143,"Positive",5.46225172475333e-07,"Boundary",0.165087754502722,"Positive",0.195864773011251,"Positive",0.0406625695825137,0.0144017754877068,"sig"
"737","asv_9939",0.423421161869392,"Positive",0.0179906192317219,"Positive",0.0440462848716718,"Positive",0.120806800821727,"Positive",0.0113047460523157,0.00974088269782011,"sig"
"738","asv_9941",0.211416297324302,"Positive",4.012452285148e-08,"Boundary",0.287641597174358,"Positive",0.422572656780318,"Positive",0.068296967393454,0.0209169767234484,"sig"
"739","asv_9945",0.213298377133896,"Positive",0.0111041040186993,"Positive",0.129872128135033,"Positive",0.166766893492527,"Positive",0.0340778572052524,0.014293017912942,"sig"
"740","asv_9971",0.174097026468973,"Positive",6.79038866053898e-08,"Boundary",0.0745503870542019,"Positive",0.113636656678809,"Positive",0.0204119899315569,0.0108432670250604,"sig"
"741","asv_9976",0.186707665824535,"Positive",8.97695997913392e-08,"Boundary",0.275029760229241,"Positive",0.0797557723035126,"Positive",0.0717813498672982,0.0154544305640073,"sig"
"742","asv_9977",0.18466307969253,"Positive",9.13028467957455e-08,"Boundary",0.154629223464189,"Positive",0.0771896245248696,"Positive",0.0417185953343858,0.0111782747046694,"sig"
"743","asv_9990",0.278681553809112,"Positive",6.11068413810611e-07,"Boundary",0.185622193049903,"Positive",0.172006026057079,"Positive",0.0472764949523754,0.016374484864321,"sig"
"744","asv_9991",0.188485675145043,"Positive",4.27505631523618e-07,"Boundary",0.423573069510109,"Positive",0.189348970332755,"Positive",0.103527454303779,0.0221531241815834,"sig"
