"","phenotype","Vplate","Vplate_constraint","Vmom","Vmom_constraint","VA","VA_constraint","VI","VI_constraint","VR","VR_constraint","heritability","heritability_se","VA_LRT_chi","VA_LRT_p","p_adjust"
"105","g_Ruminococcus_1",0.0779946371458531,"Positive",1.7548041752773e-07,"Boundary",0.140934218312606,"Positive",0.0298069026968815,"Positive",1.73411798161376,"Positive",0.0710764505789987,0.0133276293963394,40.3895648038597,2.08049355521212e-10,5.23838555865908e-10
"106","g_Senegalimassilia",0.152001002799607,"Positive",1.41846462355966e-07,"Boundary",0.392825844878861,"Positive",0.197194904388053,"Positive",2.46657149156193,"Positive",0.122429300844775,0.020806988491997,58.639372710637,1.89848137210902e-14,1.30578474862132e-13
"107","g_Slackia",0.10839222091837,"Positive",0.00894374525653626,"Positive",0.308468303895073,"Positive",0.143232776125765,"Positive",1.84088028224082,"Positive",0.127999537683391,0.0224756131284163,50.1701010560209,1.40976119666902e-12,6.51725667968303e-12
"108","g_Solobacterium",0.118249065126275,"Positive",1.73120021968984e-07,"Boundary",0.19525317118345,"Positive",0.127492627412464,"Positive",1.71079227701486,"Positive",0.0907399955033005,0.0188974395771964,35.8318140739939,2.15106532586162e-09,4.46029721980131e-09
"109","g_Streptococcus",0.133081481562966,"Positive",3.44120885296346e-07,"Boundary",0.698596318608212,"Positive",0.154049640093424,"Positive",3.40064278082162,"Positive",0.159265230381927,0.0229782882625383,66.865311209629,3.33066907387547e-16,6.70891913452059e-15
"110","g_Succinivibrio",0.309315575518829,"Positive",0.0598372955822932,"Positive",0.423387775823002,"Positive",0.368028034304221,"Positive",3.58721091187097,"Positive",0.0891759542583604,0.0210646713217977,26.9640562837594,2.07274280517034e-07,3.30233599467816e-07
"111","g_Treponema_2",0.184197910377529,"Positive",0.0101932328028089,"Positive",0.54748741388998,"Positive",0.608553763377809,"Positive",5.17770420612314,"Positive",0.083865803305669,0.0212171700868275,20.1900579239082,7.01164073158012e-06,9.23963872105417e-06
"112","o_Aeromonadales",0.307971720153148,"Positive",0.058904871163055,"Positive",0.426440441845388,"Positive",0.365508448766209,"Positive",3.58330632550099,"Positive",0.0899258939149155,0.0211219130687977,27.241179818513,1.79592530735739e-07,2.91063756709646e-07
"113","o_Bacteroidales",0.035742758634693,"Positive",4.13781691400955e-08,"Boundary",0.0761994005588292,"Positive",0.0237158099005991,"Positive",0.408903900292785,"Positive",0.139927892591264,0.023437605441548,44.4410695660226,2.62130317452147e-11,8.80008922875066e-11
"114","o_Betaproteobacteriales",0.101528346933755,"Positive",0.0101869412735853,"Positive",0.203029650051181,"Positive",0.109589052943397,"Positive",1.76426340630176,"Positive",0.0927670161185228,0.0184367793913059,39.8625865503054,2.72472711060345e-10,6.68150474078412e-10
"115","o_Bifidobacteriales",0.124740492618731,"Positive",4.80313023286309e-08,"Boundary",0.169686433367966,"Positive",0.089252726281765,"Positive",1.16792551317994,"Positive",0.109361860796677,0.0191673253218593,55.6522397474473,8.64863736182997e-14,4.8778314720721e-13
"116","o_Campylobacterales",0.0751980576775574,"Positive",1.61609876183497e-07,"Boundary",0.203301176859587,"Positive",0.105208841136429,"Positive",1.59704767201097,"Positive",0.102638177629876,0.0194218782921583,43.2613521870298,4.78951323046317e-11,1.33727003068378e-10
"117","o_Clostridiales",0.0248046889252829,"Positive",0.00241867287555857,"Positive",0.00588816967548633,"Positive",0.0151509998723103,"Positive",0.230772398299422,"Positive",0.0211019089363219,0.0104080580928524,5.98212342374609,0.0144515926913932,0.0148735370035506
"118","o_Coriobacteriales",0.122628262716898,"Positive",0.00942734586217574,"Positive",0.208067061206686,"Positive",0.0886725679341472,"Positive",0.903404268035706,"Positive",0.15618310944251,0.0246545044334019,69.9877751517997,1.11022302462516e-16,2.60902410786912e-15
"119","o_Desulfovibrionales",0.131073311180468,"Positive",3.43345349697573e-07,"Boundary",0.528546464742341,"Positive",0.395239354327204,"Positive",3.39297884745424,"Positive",0.11883221164784,0.0237810943760368,40.0391315161105,2.48925879908768e-10,6.15764018721689e-10
"120","o_Elusimicrobiales",0.0894257228616442,"Positive",3.81417241634727e-07,"Boundary",0.271830325956865,"Positive",0.205538467573792,"Positive",3.76920973026395,"Positive",0.0626914289244291,0.0154746713630662,24.2997182183608,8.24511231067859e-07,1.19237008800583e-06
"121","o_Enterobacteriales",0.116653372951533,"Positive",3.04299910049074e-07,"Boundary",0.11844051811789,"Positive",0.156318518324802,"Positive",3.00712725245346,"Positive",0.0348504120291833,0.0114645006982871,13.0739153892209,0.000299436555743937,0.000341866836922228
"122","o_Erysipelotrichales",0.051239518279446,"Positive",8.34099517826109e-08,"Boundary",0.0428092781211394,"Positive",0.0314442786162579,"Positive",0.824266885556648,"Positive",0.0450737829963772,0.0120504479760696,19.1544672037635,1.20555027174341e-05,1.53830396665901e-05
"123","o_Gastranaerophilales",0.281806076465913,"Positive",0.045343824291336,"Positive",0.283508518789056,"Positive",0.311229955677405,"Positive",5.09724962477022,"Positive",0.0471011827257229,0.0138383354055648,15.7916198485982,7.07150261042289e-05,8.44984633957311e-05
"124","o_Lactobacillales",0.106951849192124,"Positive",1.09293356775078e-07,"Boundary",0.460165076465509,"Positive",0.129800314385983,"Positive",2.04587211099348,"Positive",0.167772657406256,0.0239227451131526,73.82176585462,0,0
"125","o_Methanomassiliicoccales",0.100905306470302,"Positive",1.12431999682204e-06,"Boundary",0.366358136084059,"Positive",0.209252262893125,"Positive",1.79198738627071,"Positive",0.148413008049078,0.026395882314544,43.8981055406985,3.45923290012706e-11,1.07535806346549e-10
"126","o_Mollicutes_RF39",0.202219287611084,"Positive",1.98829413513384e-06,"Boundary",0.637274467992036,"Positive",0.303270258929637,"Positive",3.56159069612218,"Positive",0.13546474231735,0.0230157459812052,58.7912065509881,1.75415237890775e-14,1.23667742712996e-13
"127","o_Pasteurellales",0.198143400818818,"Positive",2.24311357687609e-07,"Boundary",0.28679590747133,"Positive",0.0895922256197217,"Positive",2.21667103558612,"Positive",0.102749935657711,0.0171325411559739,64.3415766810685,9.99200722162641e-16,1.34178382690412e-14
"128","o_Rickettsiales",0.249632164825898,"Positive",0.00789720105502393,"Positive",0.0405040780237169,"Positive",0.0194473552341763,"Positive",1.91419841009566,"Positive",0.0181495968847651,0.00604427369758215,11.7129845953859,0.000620654940675092,0.000694542433612603
"129","o_Selenomonadales",0.072558069560171,"Positive",3.11375578602107e-08,"Boundary",0.0800301943453907,"Positive",0.0409473299506052,"Positive",0.547124503957642,"Positive",0.108052521280845,0.0199414155413454,46.4371236209772,9.46065448204081e-12,3.42039046658398e-11
"130","o_Spirochaetales",0.16694158651028,"Positive",0.0219337207489048,"Positive",0.624596298495559,"Positive",0.529851207724535,"Positive",4.46259928537539,"Positive",0.107579173103058,0.0235338419934711,28.6485213843116,8.67802290027697e-08,1.43953085757536e-07
"131","o_Victivallales",0.23564106028989,"Positive",0.0146817900046247,"Positive",0.603420017482662,"Positive",0.686850715425124,"Positive",4.82498767442667,"Positive",0.0947941740213402,0.0224670285146376,31.0280237713669,2.54329686200094e-08,4.59795794387314e-08
"132","o_WCHB1-41",0.134929378448446,"Positive",1.38170618468471e-07,"Boundary",0.171112207614772,"Positive",0.0346311621954709,"Positive",1.36541818963365,"Positive",0.100294884614037,0.0174489588773156,35.6433973452622,2.3694962658638e-09,4.7728424783828e-09
"133","asv_10036",0.136313690526054,"Positive",3.67431690992305e-07,"Boundary",0.365265104971869,"Positive",0.151305626352687,"Positive",3.63100288534371,"Positive",0.085264865168006,0.0157296545856324,53.4465771021714,2.656763697928e-13,1.38742104225129e-12
"134","asv_10248",0.176631123536519,"Positive",0.045993843103649,"Positive",0.38395467820594,"Positive",0.164996903973876,"Positive",2.76922581249977,"Positive",0.108437195591688,0.0210526373549467,37.8511553009375,7.63531571301712e-10,1.68215549302408e-09
"135","asv_10260",0.164121532810922,"Positive",6.995567021831e-07,"Boundary",0.165149790562984,"Positive",0.145779196926161,"Positive",2.59930307936568,"Positive",0.0537185289947721,0.0145905940881735,16.3343478296301,5.30928521763618e-05,6.50964535379741e-05
"136","asv_10273",0.125833570002591,"Positive",0.0113792462255388,"Positive",0.339628304462268,"Positive",0.174109885943185,"Positive",3.23338802185211,"Positive",0.0874352887252152,0.0167875687397517,46.131034732316,1.10602638159207e-11,3.89874299511206e-11
"137","asv_10276",0.110109834398836,"Positive",2.51736620924224e-07,"Boundary",0.157606293436724,"Positive",0.0635896786850914,"Positive",2.4876906900817,"Positive",0.0559086467657649,0.0118360864277376,36.42862159984,1.58360580204686e-09,3.33846667226335e-09
"138","asv_10334",0.131028653792293,"Positive",2.64069391720714e-07,"Boundary",0.303867136008567,"Positive",0.147027512421185,"Positive",2.60956457152454,"Positive",0.0952117391282273,0.0178621950172996,43.8775539851631,3.49574813540698e-11,1.07535806346549e-10
"139","asv_10347",0.193516460492738,"Positive",2.86914413973257e-07,"Boundary",0.10657615001905,"Positive",0.0512784381451881,"Positive",2.83532174965663,"Positive",0.0334441212782888,0.00916256293055768,14.9049675427013,0.000113064866635537,0.00013175327434389
"140","asv_10464",0.114616656085375,"Positive",0.050902508251915,"Positive",0.557114648798879,"Positive",0.176727878887484,"Positive",2.38844449249742,"Positive",0.169448750179303,0.0255180860816246,69.32863411988,1.11022302462516e-16,2.60902410786912e-15
"141","asv_10529",0.18775405837823,"Positive",0.00494168775198816,"Positive",0.327382647449492,"Positive",0.0808322017360467,"Positive",3.98646186159542,"Positive",0.0713660489800144,0.0133680439548498,43.7809131414178,3.67269548107174e-11,1.11365604909917e-10
"142","asv_10584",0.17579258657516,"Positive",0.000866347328485671,"Positive",0.177707525595526,"Positive",0.0491299319891316,"Positive",2.16579720275744,"Positive",0.0691659084790949,0.0132008543126205,39.2110725141429,3.80376952158201e-10,8.93885837571773e-10
"143","asv_1061",0.077276739117936,"Positive",0.00114953997189284,"Positive",0.134900003927455,"Positive",0.411393705212054,"Positive",4.91640303748953,"Positive",0.0243452461353632,0.0124612662841334,4.21345396092511,0.0401045974707748,0.0408285071724133
"144","asv_10630",0.0897631777498622,"Positive",3.53986721391994e-07,"Boundary",0.0652879958237993,"Positive",0.0690177663481539,"Positive",3.49813812541991,"Positive",0.017540128334809,0.00685605643530505,8.57274310101639,0.00341232665783098,0.00365884455326363
"145","asv_10636",0.0760383230746211,"Positive",3.40940286132605e-07,"Boundary",0.0337790240387921,"Positive",0.0860296933848717,"Positive",3.36921172840076,"Positive",0.00947502495696752,0.00558470210183108,3.91055975484051,0.0479836128643631,0.0486740245602533
"146","asv_135",0.167109035916731,"Positive",0.0195123370149114,"Positive",0.0962898664976447,"Positive",0.184856546172993,"Positive",2.74563692157813,"Positive",0.0299650605112028,0.0123208770360888,7.13024839993159,0.00757942266356659,0.00800523292556472
"147","asv_1543",0.141432768883214,"Positive",1.40227522541312e-07,"Boundary",0.169532803180447,"Positive",0.0350030551320097,"Positive",1.38574475592191,"Positive",0.0978988735116914,0.0170599969678194,35.7927167546222,2.19466800288615e-09,4.51749180156126e-09
"148","asv_1874",0.0986695707588475,"Positive",1.04577592336479e-06,"Boundary",0.386374722657936,"Positive",0.225154438030704,"Positive",1.90884192650731,"Positive",0.147525227302628,0.0263727503066234,43.8705617977066,3.50826034889451e-11,1.07535806346549e-10
"149","asv_193",0.27509708052702,"Positive",0.0434175397509059,"Positive",0.13342155630783,"Positive",0.229033177565065,"Positive",4.58601874178664,"Positive",0.0253316608804832,0.0101015593022771,9.22184405862208,0.00239144556485327,0.00259379865111008
"150","asv_209",0.344435601812725,"Positive",0.0215467235924138,"Positive",0.372702383029208,"Positive",0.137905707999673,"Positive",4.53819168943707,"Positive",0.0688305412373099,0.0145139086688882,29.6430410496032,5.19387557407214e-08,8.93093238956307e-08
"151","asv_226",0.148136547912751,"Positive",0.0331617703497575,"Positive",0.350967362578822,"Positive",0.0138441892261634,"Positive",3.0788760655699,"Positive",0.0968189584208993,0.0150604423976169,65.3443398862728,6.66133814775094e-16,1.10499844568574e-14
"152","asv_245",0.274188402598009,"Positive",0.00888999565089324,"Positive",0.203901036118135,"Positive",0.110570299177261,"Positive",3.7009638471696,"Positive",0.0474352429716579,0.0118442403774886,21.0936150939451,4.37383058249363e-06,5.87342963934859e-06
"153","asv_2748",0.0682788123207465,"Positive",2.1768782819342e-07,"Boundary",0.251079921667211,"Positive",0.163640689830734,"Positive",2.15121654351548,"Positive",0.0953148504267938,0.0190554359134361,43.1847298059329,4.98079355537584e-11,1.37704292413332e-10
"154","asv_2767",0.110117429153799,"Positive",0.0292542797853801,"Positive",0.240853258391926,"Positive",0.520421541959538,"Positive",3.5969572376373,"Positive",0.0535514624996564,0.0205403553864781,6.88590472886426,0.00868780827853965,0.00914164900950814
"155","asv_2791",0.327945196413536,"Positive",0.0154094043222705,"Positive",0.769274315021089,"Positive",0.373706075864537,"Positive",3.87932108615317,"Positive",0.143370037861268,0.0251950584791732,48.9106903452703,2.67885713611804e-12,1.11093781233131e-11
"156","asv_2809",0.148593091445623,"Positive",3.39122536160398e-07,"Boundary",0.300832865987926,"Positive",0.305064872514515,"Positive",3.35124851086747,"Positive",0.073271295659072,0.0176310302566635,29.552862662611,5.44122307211126e-08,9.24352353214081e-08
"157","asv_2859",0.085995212575084,"Positive",0.00215503993297065,"Positive",0.367791896981026,"Positive",0.0974509689542329,"Positive",2.4347529369077,"Positive",0.123083641217069,0.0203501397884433,52.2750606098671,4.82502926502093e-13,2.42974687988554e-12
"158","asv_2888",0.412457670948834,"Positive",0.110867057138988,"Positive",0.70573685882889,"Positive",0.759521815175795,"Positive",4.92729551949142,"Positive",0.102045866741007,0.0271367653358445,17.9977698374569,2.21163919802425e-05,2.7842957760841e-05
"159","asv_2910",0.500594222719305,"Positive",2.05976114484969e-07,"Boundary",0.587702014411025,"Positive",0.340484275428453,"Positive",3.37937865917266,"Positive",0.122230144270141,0.0229859043168281,46.5763022664687,8.81195116875233e-12,3.26969767051073e-11
"160","asv_2919",0.165110477254114,"Positive",1.16807355229076e-07,"Boundary",0.162338340676325,"Positive",0.251962661084839,"Positive",1.70897943130715,"Positive",0.0709399480909251,0.0208613313863558,15.991644552345,6.36226578971666e-05,7.72864237037094e-05
"161","asv_2952",0.0587890611646956,"Positive",1.71593480147126e-07,"Boundary",0.132431645561176,"Positive",0.0907271298115321,"Positive",1.6957068124356,"Positive",0.0669639838984857,0.0157714601465853,26.3992536364713,2.77647746793619e-07,4.25525351064133e-07
"162","asv_2992",0.184507175976108,"Positive",0.0266428072159688,"Positive",0.471770227771174,"Positive",0.372701842671315,"Positive",3.32210744111341,"Positive",0.107765961404688,0.0234275002664983,29.4181976881664,5.83273644938487e-08,9.84929148938043e-08
"163","asv_3018",0.134479703775097,"Positive",6.67630852622358e-08,"Boundary",0.411248344299265,"Positive",0.135109478786213,"Positive",1.56147327234629,"Positive",0.183403804771455,0.0269634147821975,60.6576304486807,6.77236045021345e-15,5.1616368836762e-14
"164","asv_3053",0.28838070065489,"Positive",0.0490331745935348,"Positive",0.482588613277955,"Positive",0.366957588944188,"Positive",3.83262075818663,"Positive",0.0961412175793303,0.0223293495446858,26.1179871554777,3.21178056816862e-07,4.89579524445163e-07
"165","asv_3092",0.18521843503408,"Positive",1.227325229272e-06,"Boundary",0.413690478719158,"Positive",0.17794385174875,"Positive",2.72329278761751,"Positive",0.118192322970694,0.0207330373527148,47.1784974343536,6.48070486164443e-12,2.46967401484288e-11
"166","asv_3109",0.165463902743299,"Positive",1.06347151222477e-07,"Boundary",0.521540552444168,"Positive",0.185595223834806,"Positive",1.98164124178683,"Positive",0.182724776037499,0.0276735819217531,58.8597825263132,1.69864122767649e-14,1.22824827231992e-13
"167","asv_3140",0.221645359039536,"Positive",0.000824992923364476,"Positive",0.486071661099703,"Positive",0.384728855284441,"Positive",3.23072806774057,"Positive",0.112412530225899,0.0238420231490177,27.3473943554854,1.69993353948961e-07,2.77098993142236e-07
"168","asv_3184",0.147838252492113,"Positive",1.58627548645742e-06,"Boundary",0.566498661775913,"Positive",0.238746162445797,"Positive",4.41587273647555,"Positive",0.105513718889328,0.0187971967141456,47.8843330748568,4.52116122318102e-12,1.7707881457459e-11
"169","asv_3197",0.144599733286022,"Positive",0.00569801083238841,"Positive",0.120401289524629,"Positive",0.126265061626486,"Positive",2.1643869158093,"Positive",0.0470069463356829,0.013587874949018,15.4791167337535,8.34218465268766e-05,9.92614376395746e-05
"170","asv_3230",0.33551460554591,"Positive",0.00133821908908875,"Positive",0.334892625349431,"Positive",0.95061641615427,"Positive",4.91991684418134,"Positive",0.0511889878401479,0.020440542120143,8.58617936148949,0.00338723940091767,0.0036458072941175
"171","asv_3291",0.409321648892368,"Positive",0.0760735493908159,"Positive",0.657886987381146,"Positive",0.524891683216688,"Positive",3.89088169559224,"Positive",0.118345100125561,0.0256450022414417,30.3592860521094,3.58984302284426e-08,6.2489860027289e-08
"172","asv_3366",0.102048686858906,"Positive",5.4431180088979e-07,"Boundary",0.284732834714265,"Positive",0.785101425174947,"Positive",5.37895279043541,"Positive",0.0434651123122361,0.0171204619346307,9.67401847453584,0.00186892087143542,0.00203488681754745
"173","asv_3417",0.052259931767678,"Positive",2.76769493055708e-07,"Boundary",0.225137835142296,"Positive",0.0453774672461223,"Positive",2.73506845625202,"Positive",0.0736263320034928,0.012525609802918,60.3964768219375,7.7715611723761e-15,5.76731644897384e-14
"174","asv_375",0.181626186608457,"Positive",0.0223507770909068,"Positive",0.535851797028466,"Positive",0.586235671320757,"Positive",5.11881197774797,"Positive",0.0831438437227349,0.021200198065898,19.6707662865956,9.19980543234722e-06,1.19006657427611e-05
"175","asv_3752",0.154184269184173,"Positive",0.049028421822076,"Positive",0.310603789034364,"Positive",0.183916233288904,"Positive",2.97049707297821,"Positive",0.0846740272906959,0.0174528422678565,45.4216581777509,1.58867363708737e-11,5.46348738608095e-11
"176","asv_3764",0.239322257825689,"Positive",0.0370572860927007,"Positive",0.216430626678802,"Positive",0.0827309247519228,"Positive",3.14305008130894,"Positive",0.0582023181352545,0.0125392751991245,36.4252303278772,1.58636359604003e-09,3.33846667226335e-09
"177","asv_3782",0.107618979968852,"Positive",0.00138538038790437,"Positive",0.0394161092417473,"Positive",0.323321541607009,"Positive",3.44682781172859,"Positive",0.0100587997720642,0.009857441683587,1.15328971677809,0.28286155411163,0.28286155411163
"178","asv_3788",0.134009234645298,"Positive",0.00091825598667262,"Positive",0.0687665982355957,"Positive",0.289805863140611,"Positive",4.29244224676285,"Positive",0.0143684556518994,0.00867344211656917,3.80284961561847,0.0511654354841977,0.0517156014571461
"179","asv_3800",0.144705266399144,"Positive",0.0126251632847134,"Positive",0.262791957095761,"Positive",0.199944151993004,"Positive",2.00812937840638,"Positive",0.0999894853264329,0.0209506213344148,38.861333174842,4.5500458956127e-10,1.04318125411608e-09
"180","asv_3827",0.110970193247045,"Positive",2.59751339609429e-07,"Boundary",0.18506548817921,"Positive",0.209044609101731,"Positive",2.56689307622483,"Positive",0.0602431891284857,0.0172511102846753,15.2999112462421,9.17208205952758e-05,0.000108677610957428
"181","asv_3846",0.147794903836652,"Positive",1.43717966968041e-06,"Boundary",0.607402571658444,"Positive",0.152209092275128,"Positive",2.87660913240155,"Positive",0.160517923046084,0.0227820738669219,72.6914284856903,0,0
"182","asv_3852",0.174441078700662,"Positive",3.27206992184808e-07,"Boundary",0.238323108299426,"Positive",0.195360366321404,"Positive",3.23349771359966,"Positive",0.06203709564383,0.0151433073959717,26.8446520749858,2.20483638013746e-07,3.47354111284226e-07
"183","asv_389",0.141862482405502,"Positive",0.013168334187895,"Positive",0.239699738865399,"Positive",0.54683879972643,"Positive",4.92147181447794,"Positive",0.0408831751183438,0.0150617723239935,11.2949786610552,0.000777169946432399,0.000859458528995829
"184","asv_3901",0.118779905414491,"Positive",2.38443531193787e-07,"Boundary",0.117650875358798,"Positive",0.112356230072518,"Positive",2.35632682477113,"Positive",0.0434920199805846,0.0124301130895427,14.9993376547063,0.000107548918040878,0.000126369978698032
"185","asv_3916",0.170315863607114,"Positive",2.82004558570972e-07,"Boundary",0.124003513458052,"Positive",0.229303168532431,"Positive",2.78680198511435,"Positive",0.0374584896118804,0.0131151147532026,10.1250794544976,0.00146265353368291,0.00159871432751388
"186","asv_403",0.20494902278619,"Positive",0.0378302456105184,"Positive",0.929587780143333,"Positive",0.651798186164043,"Positive",5.00962284026732,"Positive",0.136028183775252,0.0271863598583843,41.2260100990316,1.3560597089679e-10,3.50833796265091e-10
"187","asv_411",0.152563901482448,"Positive",2.40547959513094e-07,"Boundary",0.624669403167612,"Positive",0.405898499318701,"Positive",4.04902584755231,"Positive",0.119390396095365,0.0226904735764805,47.9515665286744,4.36883862420245e-12,1.73522886200717e-11
"188","asv_4307",0.248297981950156,"Positive",0.0916211888971324,"Positive",0.348007766359485,"Positive",0.321766674927544,"Positive",3.38231186688815,"Positive",0.0792366421266264,0.020245479891492,22.7515967546497,1.8435089796931e-06,2.58641558345002e-06
"189","asv_4464",0.0887811043594112,"Positive",2.53745928961885e-07,"Boundary",0.510519741541327,"Positive",0.356422535459019,"Positive",2.50754690679122,"Positive",0.147409720195207,0.0273356760455803,42.040796179288,8.93889406938797e-11,2.35585806314711e-10
"190","asv_4475",0.065833181361986,"Positive",0.0166947695424577,"Positive",0.285410921068361,"Positive",0.271460598928115,"Positive",2.88510952114964,"Positive",0.0809789169816556,0.0212520060363803,18.9709825146128,1.32721615875298e-05,1.68592322868621e-05
"191","asv_461",0.255098466975077,"Positive",2.2670977778385e-07,"Boundary",0.0912202078631837,"Positive",0.0724568724153721,"Positive",2.2403725031057,"Positive",0.0343042953451719,0.0095594092842037,20.1724675880942,7.07641552699645e-06,9.28162408657209e-06
"192","asv_4629",0.12433163374818,"Positive",7.77436758098786e-07,"Boundary",0.319262750464937,"Positive",0.0998021488402622,"Positive",1.72323454500365,"Positive",0.140853376648316,0.0218013373412291,64.3308283992992,9.99200722162641e-16,1.34178382690412e-14
"193","asv_4897",0.382026337664216,"Positive",1.65354745444491e-07,"Boundary",0.537656609253133,"Positive",0.403890214068894,"Positive",3.50270402885063,"Positive",0.111401929413521,0.0225759883171509,41.3839455264242,1.25080390489529e-10,3.26598797389326e-10
"194","asv_513",0.140488635453429,"Positive",0.00748099120190892,"Positive",0.411073425727189,"Positive",0.165439724929879,"Positive",2.80817296257625,"Positive",0.116363850880116,0.0198296167113786,57.8887113816745,2.77555756156289e-14,1.77888007354713e-13
"195","asv_5219",0.161652952771581,"Positive",3.0597740094135e-07,"Boundary",0.347640608687706,"Positive",0.165022595475126,"Positive",3.02370441337701,"Positive",0.09400720556142,0.0170227139008416,55.7954780261425,8.03801469828613e-14,4.7223336352431e-13
"196","asv_5232",0.126202117029659,"Positive",0.0257150772470302,"Positive",0.2820856444639,"Positive",0.154060183702153,"Positive",2.80004166190654,"Positive",0.0832576530964177,0.0165925461803197,44.0668568128385,3.17349480027929e-11,1.04142655739413e-10
"197","asv_5270",0.210041939282985,"Positive",2.46300522515872e-07,"Boundary",0.246322359528346,"Positive",0.0906977009029169,"Positive",2.43397053068981,"Positive",0.0826298729263374,0.0152446716366016,53.1809270347876,3.04201108747293e-13,1.55972204848612e-12
"198","asv_5287",0.168509422340437,"Positive",2.89697994586734e-07,"Boundary",0.279840596880079,"Positive",0.13815908966291,"Positive",2.86282941839316,"Positive",0.0811287645919133,0.0157839221268836,42.8674957982657,5.85758108684331e-11,1.60372608397069e-10
"199","asv_5348",0.152369116646994,"Positive",0.0350330578993092,"Positive",0.156170236941017,"Positive",0.164814820842728,"Positive",3.45658664014218,"Positive",0.0393874567560876,0.0115790462818372,18.6654335276398,1.55781151097711e-05,1.96996791971097e-05
"200","asv_5363",0.140898971860454,"Positive",2.07808261870887e-06,"Boundary",0.529632771628315,"Positive",0.356880034076518,"Positive",3.60611682818785,"Positive",0.114304362648543,0.0216705889151185,49.0080460608588,2.54918308684182e-12,1.08919640983241e-11
"201","asv_5453",0.244059554896456,"Positive",0.00437247142732195,"Positive",0.121851197647617,"Positive",0.0287592524220152,"Positive",2.42233214838415,"Positive",0.0431885920350701,0.00918101118389955,36.7204892531881,1.36338929035418e-09,2.93492961740365e-09
"202","asv_5478",0.232494135783652,"Positive",2.68551929166648e-07,"Boundary",0.141239844050714,"Positive",0.115129149471027,"Positive",2.65386153011265,"Positive",0.0449418410099121,0.0118018870677632,21.5652153464762,3.41998618980099e-06,4.61452682068842e-06
"203","asv_5694",0.066264734808623,"Positive",0.0193489817144738,"Positive",0.216737210204474,"Positive",0.104383833677749,"Positive",3.03267242795324,"Positive",0.0630158624248008,0.0139014292126207,32.1699973610157,1.41255285246444e-08,2.67342217714747e-08
"204","asv_6011",0.194956048987957,"Positive",0.0158450106557248,"Positive",0.0969578340278605,"Positive",0.194774224605581,"Positive",3.5189725538201,"Positive",0.0241098339610937,0.0100727741050533,7.94630892983696,0.00481855534788145,0.00510839326354349
"205","asv_6395",0.0905147136416723,"Positive",1.67611554275033e-07,"Boundary",0.0508867029671522,"Positive",0.033627833841659,"Positive",1.65635695589016,"Positive",0.0277858914377182,0.007755226586168,22.1301587688031,2.54775562458232e-06,3.50471749332787e-06
"206","asv_6442",0.0509830300432211,"Positive",1.80409853658888e-07,"Boundary",0.0150932698177626,"Positive",0.0468424915579448,"Positive",1.78283124520574,"Positive",0.00796163422909834,0.0052773033105208,3.06608892306031,0.0799415854711967,0.0805125967959909
"207","asv_6446",0.0739156832651566,"Positive",4.7659530666019e-07,"Boundary",0.379721010288892,"Positive",0.0799665466803831,"Positive",2.14611403456223,"Positive",0.141701867702913,0.0209451573228727,60.9676543269306,5.77315972805081e-15,4.78832659797156e-14
"208","asv_6497",0.0962944614111689,"Positive",0.0138579391691796,"Positive",0.122171367907973,"Positive",0.0803914698060454,"Positive",2.88379507766151,"Positive",0.0382202326387423,0.0103108063263983,23.5508805512218,1.21653739204586e-06,1.73264416442895e-06
"209","asv_6539",0.0670593304228647,"Positive",2.77190475654263e-07,"Boundary",0.0420931608085391,"Positive",0.0741410281085162,"Positive",2.73922865546048,"Positive",0.0144030239288203,0.00628409865976979,8.39083616060088,0.00377117388421144,0.00402829937631677
"210","asv_6562",0.189158700973539,"Positive",0.0135531075030387,"Positive",0.187543587912229,"Positive",0.108572699873178,"Positive",2.26236362661436,"Positive",0.0679212480460659,0.0155246376981093,30.7430048932074,2.94563798908243e-08,5.25740451215978e-08
"211","asv_6569",0.30132147349746,"Positive",1.99074258187938e-07,"Boundary",0.611424706816082,"Positive",0.272204095048707,"Positive",3.57384755288196,"Positive",0.128483012581354,0.0236323251006195,38.6037440239088,5.19192355774578e-10,1.17129795462745e-09
"212","asv_6634",0.317160141776602,"Positive",1.34987016093578e-07,"Boundary",0.308579302605309,"Positive",0.119418291010399,"Positive",3.12706999546928,"Positive",0.0796903780706827,0.015666413204864,31.2454203349262,2.27383258888381e-08,4.19098555598192e-08
"213","asv_6659",0.161593707205577,"Positive",5.22795656835878e-07,"Boundary",0.165606342758108,"Positive",0.21925191363246,"Positive",5.16632774187131,"Positive",0.0289887473596124,0.00990549529933467,11.2618905117706,0.000791145953934036,0.000871496714880462
"214","asv_6660",0.466295289484286,"Positive",4.19203731275366e-07,"Boundary",0.249600632128818,"Positive",0.30295711149464,"Positive",4.14262023424534,"Positive",0.0483584044570273,0.0141079719213663,17.1873877293619,3.38677428547429e-05,4.18890503729715e-05
"215","asv_6705",0.30013668849984,"Positive",0.0330072577900771,"Positive",0.345675741045568,"Positive",0.20601135903825,"Positive",2.82832720106022,"Positive",0.0930948044793008,0.019715621663367,29.5586396038852,5.42502969214098e-08,9.24352353214081e-08
