"","phenotype","Vplate","Vplate_constraint","Vmom","Vmom_constraint","VA","VA_constraint","VI","VI_constraint","VR","VR_constraint","heritability","heritability_se","VA_LRT_chi","VA_LRT_p","p_adjust"
"75","n41",0.0137873523992141,"Positive",0.00015478123054144,"Positive",0.00299952639918268,"Positive",0.00407042435643508,"Positive",0.114597255512307,"Positive",0.0221188776631895,0.00811138979145547,10.7238134860527,0.00105765467727914,0.00136407799499553
"76","n42",0.0038890739277218,"Positive",0.000448525394320165,"Positive",0.00520669990327269,"Positive",0.00471888641913366,"Positive",0.0919993121152253,"Positive",0.0489984708909094,0.0124883008868881,26.6095738458098,2.49006778307859e-07,6.48357271820462e-07
"77","n43",0.00103219973459858,"Positive",0.000480516398252559,"Positive",0.00107523084023433,"Positive",0.00133060497283669,"Positive",0.028115618895217,"Positive",0.0335651216186152,0.0113611050748955,13.7867046208994,0.000204780300431029,0.000288364096525326
"78","n44",0.000392794165882928,"Positive",0.00020255583825989,"Positive",0.000265630279598673,"Positive",0.000254133063704966,"Positive",0.0276989201698411,"Positive",0.00921878151628103,0.00540826451689762,2.95973173305538,0.0853621024584229,0.0892421980247148
"79","n45",0.000792024268191238,"Positive",4.74060722740388e-09,"Boundary",0.00185056196750497,"Positive",0.00163536932036954,"Positive",0.0468472343104047,"Positive",0.036196673317871,0.00995273170298205,20.7304515374562,5.28685305623e-06,1.02758552360527e-05
"80","n46",0.000846792840831049,"Positive",2.41496270110385e-09,"Boundary",0.000525624660397105,"Positive",0.000398722470875502,"Positive",0.0238649434729601,"Positive",0.0205033117484091,0.00660561320825273,16.8449236970337,4.0561675105133e-05,6.43392087874523e-05
"81","n47",0.00178514626492729,"Positive",0.000212395382923669,"Positive",0.00642057836255898,"Positive",0.00260688642898278,"Positive",0.0855262687429916,"Positive",0.0664991565407145,0.0129646023274334,48.3090501414335,3.64064334235081e-12,2.79115989580229e-11
"82","n48",0.00643713133259825,"Positive",8.03423294258868e-09,"Boundary",0.00486149630071935,"Positive",0.00422684455273656,"Positive",0.079395228313809,"Positive",0.0512163928798853,0.0134180122571285,20.175002200951,7.06704513619982e-06,1.30191984195411e-05
"83","n49",0.00923750922992662,"Positive",0.000323330757590333,"Positive",0.0119592348952128,"Positive",0.00318107636876663,"Positive",0.112242514539085,"Positive",0.0873295951745683,0.0164788726526955,35.8751670397833,2.10372996800601e-09,7.44396757909818e-09
"84","n5",0.014301141743556,"Positive",2.08064207226015e-08,"Boundary",0.00637894585964495,"Positive",0.00490185898234311,"Positive",0.205611479710451,"Positive",0.027591378300697,0.0083917290750035,13.943895534896,0.000188348284265061,0.000267959414727612
"85","n50",0.0045386789245505,"Positive",0.000561643880998635,"Positive",0.00398282856005389,"Positive",0.0033946149604981,"Positive",0.119854751339828,"Positive",0.0300971267705226,0.00944900662071952,13.9830621453439,0.000184464935691797,0.000265168345056958
"86","n51",0.00297033363445048,"Positive",6.2592885237365e-05,"Positive",0.00196964709102799,"Positive",0.0033018055661769,"Positive",0.138372963680211,"Positive",0.0134284344988909,0.00589569691875855,8.32900653626348,0.00390169894272852,0.00468203873127422
"87","n52",0.00392343546722564,"Positive",0.00271557191619222,"Positive",0.00975703119725306,"Positive",0.00654446617445094,"Positive",0.100102990992226,"Positive",0.0792974154220042,0.0176394893856493,34.4442984036359,4.38625780141422e-09,1.5132589414879e-08
"88","n53",0.15994838214459,"Positive",0.0109094933308837,"Positive",0.176463141789626,"Positive",0.0172845803550119,"Positive",1.37164736331139,"Positive",0.101634465576349,0.0159374226495537,62.1907930254347,3.10862446895044e-15,5.36237720893951e-14
